"id","profileName","text","date","title","rating","images","helpful","variant:"
"R2CN64DSAID8G8","Leonard D. Crump","The best litter there is clumps everything traps order very well I’ll never use another brand again Costco has a price but speedy and the best way to send to my daughter in Maryland when I live in Washington state","Revisado en los Estados Unidos el 25 de abril de 2021","Great","5.0 de 5 estrellas","","0",
"R315JT2L5LXHHE","Kitty W","Works great and hand the price of the fresh step","Revisado en los Estados Unidos el 20 de abril de 2021","Quality , this is quality","5.0 de 5 estrellas","","0",
"R2MNLSKR43S8EN","M. S. Rea","I add to regular litter as it helps with freshness. Also appreciate the light, easy-to-use packaging.","Revisado en los Estados Unidos el 19 de abril de 2021","Fresh fragrance and easy-to-use","5.0 de 5 estrellas","","0",
"R16283K33F9LF1","John Frazier (Johnny)","......but order with ""Arm & Hammer Cat deodorizer"". However use just a small amount of it, as it extremely strong is scent.","Revisado en los Estados Unidos el 10 de abril de 2021","My cat, Kea & I love this....","5.0 de 5 estrellas","","0",
"R3DG4NP7P33JGC","Gino Spinelli","Low price and high quality litter","Revisado en los Estados Unidos el 29 de marzo de 2021","Great Bargain","5.0 de 5 estrellas","","0",
"R3GA9FA1XM4NMX","ALF","Excellent product... my six cats like t.","Revisado en los Estados Unidos el 29 de marzo de 2021","Exc","5.0 de 5 estrellas","","0",
"R33IY77PY58Z7U","Harmony Radke","Smelled like a farm after cats used few times","Revisado en los Estados Unidos el 27 de marzo de 2021","Smells horrible after use","1.0 de 5 estrellas","","0",
"R7ZCFIKK3POV0","Cranky","I have two litter boxes and the way this packaged works much better than trying to haul huge containers .
The litter itself works quite well","Revisado en los Estados Unidos el 22 de marzo de 2021","very nice","5.0 de 5 estrellas","","0",
"R3JHXPIPNG9ZI","Phyllis Donigian","It’s used as cat litter","Revisado en los Estados Unidos el 21 de marzo de 2021","Not heavy for my old age. Others are too heavy although less expensive.","5.0 de 5 estrellas","","0",
"R1P5K9JAIP7PXS","Ky customer","The packaging makes for easy handling. The litter is a good brand. Price seems fair. And ther were no problems with delivery (I add this because I inadvertently hit the ""Problem with order"" button and could not find any means to correct my mis-step. But there was no problem with the order.","Revisado en los Estados Unidos el 18 de marzo de 2021","It's litter. it's packaged for easy handling.","5.0 de 5 estrellas","","0",
"R3V8MKO44ZHMMA","Anna","It doesn’t last as long as i would like.. but good odor control.. fresh scent... the value is good also.","Revisado en los Estados Unidos el 12 de marzo de 2021","I will definitely order it again!!","4.0 de 5 estrellas","","0",
"R93S517TDMSYP","Renaski","Good.","Revisado en los Estados Unidos el 12 de marzo de 2021","Kitty litter","5.0 de 5 estrellas","","0",
"R1BWEHLX0VQ11J","Jamie","I have three cats oh, I have tried many litters, this is my favorite out of all of them, very good clumping power, with other litters I found myself having to empty the entire pan every few weeks because it wasn't clumping right. Very good scent 2, blocks odors well.","Revisado en los Estados Unidos el 5 de marzo de 2021","Very good","5.0 de 5 estrellas","","0",
"R2JMZ4UU8GS1AQ","Pontius","Great price Great packaging recommend","Revisado en los Estados Unidos el 2 de marzo de 2021","Great purchase","5.0 de 5 estrellas","","0",
"R3V71P0Y20SLU8","Tullyrose","I only use this brand.","Revisado en los Estados Unidos el 26 de febrero de 2021","As good as fresh step","5.0 de 5 estrellas","","0",
"R2C003AUDU803E","Damian Rosenbaum","Very convenient. Broke down into easy lighter packaging.","Revisado en los Estados Unidos el 25 de febrero de 2021","123 scoop!","5.0 de 5 estrellas","","0",
"R3IRH4UHCQQ627","Kindle Customer","Its hard for an older guy to carry 40lbs of litter around, but smaller sizes are considerably more expensive. Solution: 4 (10 lb) containers. Just open and remove the smaller units. Thank you!","Revisado en los Estados Unidos el 13 de febrero de 2021","great packaging concept","5.0 de 5 estrellas","","0",
"R24JYJJYNY8V17","Jennifer W.","Scoop away is the most effective and efficient litter. This company delivered 4 days earlier than promised. Four separate and sealed bundles of litter. It's the genuine Scoop Away brand. Not a knock off as someone else claimed.","Revisado en los Estados Unidos el 11 de febrero de 2021","Best kitty litter. Real deal.","5.0 de 5 estrellas","","0",
"R2SWGXFZTSQNHY","Allen","I have found the Scoop Away product to be the best product for the money. Many of the other products get muddy and do not clump well, so you end up using more product than necessary.","Revisado en los Estados Unidos el 1 de febrero de 2021","The Best Product For The Money","5.0 de 5 estrellas","","0",
"R3EJL5UEOI6X71","Theresa Boring","I buy this product all the time.","Revisado en los Estados Unidos el 21 de enero de 2021","Great","5.0 de 5 estrellas","","0",
"R3FQV2QN62QJE7","Amazon Customer","Does well hiding the stinkies and does not seem to get tracked outside the litter box. Have used this brand for years and it's still the best.","Revisado en los Estados Unidos el 18 de enero de 2021","Best choice for us","5.0 de 5 estrellas","","0",
"R2K75BYKJS3JSU","Amanda Gray","Love the litter and packaging helped a ton since I was getting over surgery and couldnt lift!  But super dusty - boxes are in furnace room and dust has been caking my filters.","Revisado en los Estados Unidos el 17 de enero de 2021","Good litter, but dusty","4.0 de 5 estrellas","","0",
"RBZJ9A30I8CMZ","T. Carnley","I used Tidy Cat for years, but bought Scoop Away one day when there was no Tidy Cat available.  Loved it so much better, it's all I buy now.  The pieces are smaller and therefore get caught better in my liter mat and stay off my floors so much better.  Does a great job of clumping, too.  I'm a convert.","Revisado en los Estados Unidos el 31 de diciembre de 2020","Small so it gets trapped better in my liter mat, and off my floors","5.0 de 5 estrellas","","0",
"R1SZHDP05ZHJIQ","Shirlee Feeny","We have use this product for years. When we found this same weight divided in four separate packages made it absolutely perfect to be able to handle. Of course scoop away is the best product for us in our two cats. We only buy the four individual packages in one now. That’s due to it not being so heavy when using it.","Revisado en los Estados Unidos el 10 de diciembre de 2020","NOT HEAVY anymore with the Four individual packages.","5.0 de 5 estrellas","","0",
