"id","profileName","text","date","title","rating","images","helpful","variant:"
"R2E59XKG5QGXGN","Melissa","It was good. However my Goldfish was on top of the bag. No separation.","Revisado en los Estados Unidos el 13 de enero de 2026","Goldfish vs cat litter","3.0 de 5 estrellas","","0",
"R2VRS2O8N7DWIN","KevO","As advertised. Odor control is top notch.","Revisado en los Estados Unidos el 13 de enero de 2026","Odor Controlled","5.0 de 5 estrellas","","0",
"R3NRO3D91P3PW6","A Sheets","This was a donation to cat shelter. It was a great value and made it affordable to a good cause.","Revisado en los Estados Unidos el 11 de enero de 2026","Donating","5.0 de 5 estrellas","","0",
"R1C56T01RJKS7O","sarah farley","Clumps very well but doesn’t cover the urine as well I have experienced with different products.","Revisado en los Estados Unidos el 8 de enero de 2026","Good product","4.0 de 5 estrellas","","0",
"RIIKQ0SJZENUP","Abby T. R. Turner","Clumpable is the best!! This product is best value for your buck! Keeps smell down!","Revisado en los Estados Unidos el 7 de enero de 2026","Big bang for your buck","4.0 de 5 estrellas","","0",
"R3JGE94APAIANV","Marcellus","Did they change the formula? Does not clump like it used to.","Revisado en los Estados Unidos el 3 de enero de 2026","Does not clump like it used to.","3.0 de 5 estrellas","","0",
"R1S51A6E8K7JI5","Malaury Corder","This litter is good!! I have 4 cats and have been wanting to try out a different brand for cat litter. I was thoroughly surprised by how well it clumped and kept smells to a minimum.

The dust isn't terrible, but does track a little bit. Nothing a little sweeping can't manage though.

I will buy again!","Revisado en los Estados Unidos el 3 de enero de 2026","Good for Multi-Cat Household","4.0 de 5 estrellas","","0",
"RWM6Q832JRSAB","Yvette","Clumps quickly; no odor","Revisado en los Estados Unidos el 2 de enero de 2026","Works Well","5.0 de 5 estrellas","","0",
"R2XSH6HY2P5SKU","Robin D","I don't care for this bag of litter at all. I looked fine but when I try to scoop the urine ""balls"", they break apart too much. It leaves little tiny clumps all over the litter. I previously have bought this brand in the jugs and they scooped fine without leaving for clumps all over the litter. I'm going back to the jug and seeing I can replace or return one o the two I bought.","Revisado en los Estados Unidos el 2 de enero de 2026","Clumps break apart","2.0 de 5 estrellas","","0",
"RFFC9L3N7P6YJ","DedicatedTruth69","No issues","Revisado en los Estados Unidos el 1 de enero de 2026","No complaints","5.0 de 5 estrellas","","0",
"R3I8WZFJGO3U77","Dixie Silcox","Did not receive the item. Received someone else’s item instead. Please send Tidycat which I love.","Revisado en los Estados Unidos el 31 de diciembre de 2025","I love Tidycat","1.0 de 5 estrellas","","0",
"R2FWADT5V9FPPS","Janice","Works good in regular litter boxes. I do not recommend in automatic cleaner boxes.","Revisado en los Estados Unidos el 30 de diciembre de 2025","Does not work in my automatic cleaner box","3.0 de 5 estrellas","","0",
"R2VU2B9BSLPUK8","Mich","Our go to litter! Lasts long enough for a house of 3 cats and doesn’t track or leave a ton of dust like other litters we tried. Definitely recommend, cant beat the price.","Revisado en los Estados Unidos el 29 de diciembre de 2025","Our go to litter!","5.0 de 5 estrellas","","0",
"R1HRWJSWCLWL26","Lsd","Low dust, no smell, does not stick to paws, clumps well.","Revisado en los Estados Unidos el 28 de diciembre de 2025","Worth the money","5.0 de 5 estrellas","","0",
"R2EW50YR881JT8","B","I can’t believe they’re charging double the price of this, you can get this anywhere else for $6. Not only that, but you can get a lot more for half the price at Chewy or Petco. The bag that came is so tiny, it won’t fill both of my cats litter boxes.","Revisado en los Estados Unidos el 28 de diciembre de 2025","Don’t buy this","1.0 de 5 estrellas","","0",
"R31N6TPIEFJOFM","roberto l padrino","Justo","Revisado en los Estados Unidos el 25 de diciembre de 2025","Pro ductor fresc0","5.0 de 5 estrellas","","0",
"R15NST80BL9H6J","Amazon Customer","Best cat litter that I have ever used!!","Revisado en los Estados Unidos el 25 de diciembre de 2025","Awesome!","5.0 de 5 estrellas","","0",
"R3KG9SZ120E3QD","Sarah","Easier to lift than the bucket. Same product.","Revisado en los Estados Unidos el 24 de diciembre de 2025","Same as bucket","5.0 de 5 estrellas","","0",
"R1NWCRM5OX8Z2J","CML","My cats gave it a thumbs up.","Revisado en los Estados Unidos el 22 de diciembre de 2025","Tidy catssss","5.0 de 5 estrellas","","0",
"R89QH18P1WVNF","Alexis Trapani","Worst cat litter I have ever used. Extremely hard to scoop and is not full clumping. It falls apart forcing you to use to clean the entire thing and use more. The tracking is atrocious; it feels like I’m vacuuming every day. Even if you are trying to save a few dollars, go with another brand. I wish I could get my money back.","Revisado en los Estados Unidos el 22 de diciembre de 2025","Steer clear","1.0 de 5 estrellas","","0",
"RB2XGM0K8IG0","Hoba","Great value","Revisado en los Estados Unidos el 21 de diciembre de 2025","Good!","5.0 de 5 estrellas","","0",
"R3CFNAKMGH4PDO","Jen Gunn","This is solid, no-frills cat litter. The dust level is low compared to others I’ve used, which helps keep smells under control and doesn’t bother my allergies. Odor control works well for a multi-cat household. It clumps firmly without sticking to the box, making cleanup easy. Tracking is minimal, and the 16-lb bag is manageable—plus it’s much easier having it delivered than hauling it home from the store. Overall, it does exactly what it’s supposed to do.","Revisado en los Estados Unidos el 17 de diciembre de 2025","Reliable Litter That Gets the Job Done","5.0 de 5 estrellas","","0",
"R1SATKLWB1G8W6","Campbell","Love this brand! Clumps good and easy to clean out litter box. Lest dust & tracking. Helps with odor.","Revisado en los Estados Unidos el 17 de diciembre de 2025","Great Clumping","5.0 de 5 estrellas","","0",
"R1L2OIDE6BKAKP","Kandy Fitzpatrick","Great value","Revisado en los Estados Unidos el 14 de diciembre de 2025","Works great","5.0 de 5 estrellas","","0",
"R27L4AHL7COGH4","Ms. H","The litter works fine, but it does not pour smoothly from the bag. Skip the directions on the bag and open all the way across.","Revisado en los Estados Unidos el 14 de diciembre de 2025","Bag isn’t easy to pour","3.0 de 5 estrellas","","0",
"R1PCAIXS7S8ESP","lindsay","Been subscribing to this litter for over a year and it is the best for my cat. Keeps litter box smelling fresh, clumps and absorbs waste. It holds up for about two weeks until it needs to be replaced. It clumps easily which is great for scooping.","Revisado en los Estados Unidos el 11 de diciembre de 2025","My cat loves this litter!","5.0 de 5 estrellas","","0",
"R2JJZUWHAJZKNX","Stephie K","As long as you have a metal scooper you can buy the cheaper cat litter. So I was buying the expensive liter trying to find the best clumping. The trick is the heavy duty metal scooper","Revisado en los Estados Unidos el 7 de diciembre de 2025","Tidy cat + metal scooper is a life changer","4.0 de 5 estrellas","","0",
"R3DFG9C9S7FKMH","Penny M","This cat litter made my cat sneeze and cough,","Revisado en los Estados Unidos el 7 de diciembre de 2025","beware","1.0 de 5 estrellas","","0",
"R38H00NT9UUA4W","DANIEL SALAZAR","Was quite enough with a 16lb package that my dogs didn't even bark and they always bark! And when they go off I have to yell it's a whole thing. Welp not tonight peace we love piece!","Revisado en los Estados Unidos el 5 de diciembre de 2025","Peace we love peace 😏","5.0 de 5 estrellas","","0",
"R15BN435CHI87Q","Onepiece","Literally the worse litter I've ever bought? I'm confused about the almost 5 star review because this litter doesn't do what it's advertising. It format clump well at all it crumbles. It'll be great if your cat only does solid poops and never pees because the ammonia smell gets strong. I'm definitely going back to Fresh Step, first and last time making this mistake","Revisado en los Estados Unidos el 4 de diciembre de 2025","Not good clumping","2.0 de 5 estrellas","https://m.media-amazon.com/images/I/71E7STzH+qL.jpg","0",
"R3ULB9C2OO9LYV","Rochelle Smith","Nice","Revisado en los Estados Unidos el 4 de diciembre de 2025","Nice","5.0 de 5 estrellas","","0",
"REYHEEDNC86I9","S. Rogers","One of my cats prefers this kind to clumping. Works great.","Revisado en los Estados Unidos el 2 de diciembre de 2025","Good buy and works well","5.0 de 5 estrellas","","0",
"R36GFR9YZUMNLW","Amazon Customer","I tried this for the first time and it was horrible in every way! It tracks more than any other litter I’ve used in the past 10 years, the stuff was EVERYWHERE. It becomes cement and sticks terribly to the litter box. It also smells awful, like a cat lady’s house. I’m not even going to finish the bag, and for anyone using this, people probably think your house stinks.","Revisado en los Estados Unidos el 2 de diciembre de 2025","Nightmare","1.0 de 5 estrellas","","0",
"R1ZNN8N7GWUIW9","Vanessa Carter","It says 10 day oder control for multiple cats. I have 1 cat and two days later the litter stinks like 30 day old litter. I am never buying again","Revisado en los Estados Unidos el 27 de noviembre de 2025","Not good","1.0 de 5 estrellas","","0",
"RPD9WX6I56FA8","MacDaddynasty","Good","Revisado en los Estados Unidos el 27 de noviembre de 2025","K","5.0 de 5 estrellas","","0",
"R2EW98CMFQDLXI","Lynn","I have been buying this cat litter for a year...Good odor control...It's easy scoop up","Revisado en los Estados Unidos el 26 de noviembre de 2025","cat litter","5.0 de 5 estrellas","","0",
"R1KUGD7VS38CJB","uggieandme","Not that impressed","Revisado en los Estados Unidos el 25 de noviembre de 2025","Works okay","3.0 de 5 estrellas","","0",
"R339QG6H31WHJT","Peggy Porter","It is a great product! I purchased it for my neighbor’s new kitty.","Revisado en los Estados Unidos el 25 de noviembre de 2025","Kitty Litter","5.0 de 5 estrellas","","0",
"RSU9FK70387Y7","Kelly Kypta","Works well with multiple cats and doesn’t take up a ton of space like the plastic containers.","Revisado en los Estados Unidos el 25 de noviembre de 2025","Works great","5.0 de 5 estrellas","","0",
"R18JU6G840PIZN","Gary Killgore","No better way to say it, my cat loves it! Therefore, I could hope for nothing more.","Revisado en los Estados Unidos el 24 de noviembre de 2025","Cat snack","5.0 de 5 estrellas","","0",
"R1ZFINMUF4A35E","sreeya","This litter smells soo bad after every use. Its definitely not no dust. Its smells up the whole room once my cats uses their litter box. Its smells bad than their business.","Revisado en los Estados Unidos el 24 de noviembre de 2025","Hate the smell","1.0 de 5 estrellas","","0",
"R2DIN9K8X1KI5R","Sara","I hate just about everything about this litter. It doesn't clump very well so you're left with a mess while scooping with the wet litter all stuck to the scoop. I hate that it is scented (not good for cats' respiratory system or mine). It is duster than I'd like but not as bad as some. I dont remember the free and clear unscented variety  having this clumping problem so I don't understand why this one does. Do not recommend.","Revisado en los Estados Unidos el 24 de noviembre de 2025","Sticks to scooper","1.0 de 5 estrellas","","0",
"RCI4TXF38X0A5","Beegee","It’s cat litter! What else can be said. Does what I expect","Revisado en los Estados Unidos el 22 de noviembre de 2025","Works as advertised","5.0 de 5 estrellas","","0",
"R237JKR2JLVMHR","Amazon Customer","Clumping cat litter","Revisado en los Estados Unidos el 22 de noviembre de 2025","Good","5.0 de 5 estrellas","","0",
"R3VT3VAXG7NLO7","VineReviewer","I am reviewing the 16 lb size of Purina Tidy Cats Clumping Cat Litter.My needs for cat litter are simple.  One, I want the cat litter to clump because that makes the scooping easier.  Two, I want the size to be 20 pounds or less so that I don't aggravate a chronic back condition with the lifting and bending over. This cat litter meets my needs.Two thumbs up.","Revisado en los Estados Unidos el 22 de noviembre de 2025","Cat Litter Meets My Needs","5.0 de 5 estrellas","","0",
"RJVB49BJYLOB1","Placeholder","I won’t return this but I’ll never buy it again. There are 7 cats in my cat room. You need to use the whole bag at once but even then it just becomes a mess in one day. Big clumps cemented to the box I had to throw the whole thing away.","Revisado en los Estados Unidos el 22 de noviembre de 2025","Won’t buy it again","3.0 de 5 estrellas","","0",
"R3D77VR47A23G0","B","Good","Revisado en los Estados Unidos el 22 de noviembre de 2025","Good","5.0 de 5 estrellas","","0",
"R3TOTGLALUXJ6S","Stanley Miller","High quality, less dust.","Revisado en los Estados Unidos el 22 de noviembre de 2025","less dust, high quality","5.0 de 5 estrellas","","0",
"R2XBXIUQJQ4S1G","Lynne Ben","Very good litter but the bag is so inconvenient. I prefer the plastic container.","Revisado en los Estados Unidos el 19 de noviembre de 2025","Ability to pour","3.0 de 5 estrellas","","0",
"RJNBR5VVDXOO0","Sara Fervi","Easy to clean, my cat loves it, and it smells delicious too.","Revisado en los Estados Unidos el 17 de noviembre de 2025","Really good","5.0 de 5 estrellas","","0",
"R3P00KJIZXZ87L","Avrey","If you do the math this is more expensive then other tubs of the same brand","Revisado en los Estados Unidos el 17 de noviembre de 2025","Expensive for the weight","4.0 de 5 estrellas","","0",
"R3R8IMTXCTIEF7","A. Blackstock","Perfect for our cat","Revisado en los Estados Unidos el 16 de noviembre de 2025","Economical","5.0 de 5 estrellas","","0",
"RU721ASMONY69","Ari","Good bag of liter that will last a month or two. I always use Purina liter. I have a home based business so I really need people to not smell the liter box which I keep in a separate room.","Revisado en los Estados Unidos el 11 de noviembre de 2025","Affordable essentual cat liter","5.0 de 5 estrellas","","0",
"R12CRLJAOL3Q1P","MYRA","Best cat litter ever I’ve been using the same litter for years I love the clumping. It makes it so much easier to clean your cats litter box and it lasts for a very long time. This cat litter goes a long way I highly recommend.","Revisado en los Estados Unidos el 11 de noviembre de 2025","Very good cat litter","5.0 de 5 estrellas","","0",
"R1K8TP6EU5QF1W","Amazon User 92935365","I have tried so many different types of litters and this is the best","Revisado en los Estados Unidos el 9 de noviembre de 2025","best litter","5.0 de 5 estrellas","","0",
"R30Z1MFLXW1NDH","Allen C. Roberts","No clumping issues it worked, I recommend it if you have a cat.","Revisado en los Estados Unidos el 6 de noviembre de 2025","No clumping issues I recommend it","5.0 de 5 estrellas","","0",
"R1IL8O2HTV9NRM","Baumifer","It is great to order pets supplies and pet food. Great convenience and competitive prices.","Revisado en los Estados Unidos el 6 de noviembre de 2025","Fast delivery. Quality as well.","5.0 de 5 estrellas","","0",
"R101AOYEQH9EI2","Natureguy","As described, clumps well, low dust and keeps the litter box smelling nice.","Revisado en los Estados Unidos el 6 de noviembre de 2025","Good clumping and controls odor","5.0 de 5 estrellas","","0",
"R3PYSL63U8O921","Bklovr","This is wonderfully inexpensive but I have an self-cleaning litter box that rotates and drops the clumps and this is unbelievably noisy - they're hard, noisy rocks. I had to return to my old litter. And the odor control is just not as good. There was minimum dust. And scooping was actually easier in my manual box. The cats didn't seem to care about the difference and that was good so I assume it's as soft to them as the prior litter. For the price, I really wanted it to work. The bags also worked better for me than the clumsy boxes.","Revisado en los Estados Unidos el 5 de noviembre de 2025","Well Priced but Too Noisy for my Self-Cleaner","4.0 de 5 estrellas","","0",
"R1K3432POS3ALY","Kelly - Tampa, FL","THis cat litter is HORRIBLE.....DO not buy!!!","Revisado en los Estados Unidos el 4 de noviembre de 2025","do not buy","1.0 de 5 estrellas","","0",
"R1X6NTWTJRGSKV","SMC","This is cheap cat litter. It does nothing for odor. The clumping is not good. It's not soft. It's like little pebbles. The color is grey.My packaged was busted up from the driver tossing it. Had to get as much as I could up to be able to use it.","Revisado en los Estados Unidos el 4 de noviembre de 2025","Busted box and cheap.","1.0 de 5 estrellas","","0",
"R2NBOY1VJ6PJJW","Chuck Campbell","Works great","Revisado en los Estados Unidos el 4 de noviembre de 2025","Kitty","5.0 de 5 estrellas","","0",
"R2ZQZGTYU5I16G","Small bag","Good","Revisado en los Estados Unidos el 3 de noviembre de 2025","K","5.0 de 5 estrellas","","0",
"R2TO9D2DKXAYKW","bb9","The best litter I’ve ever tried. Odor control, easy to lift. The bag lady’s a long time. Price is right.I love it.","Revisado en los Estados Unidos el 3 de noviembre de 2025","Best litter ever.","5.0 de 5 estrellas","","0",
