"id","profileName","text","date","title","rating","images","helpful","variant:","variant:tamaño"
"R3U02C3POABO4X","Rachel Carrithers","Good stuff the litter . The boxes are heavy.","Revisado en los Estados Unidos el 27 de enero de 2026","Rachel Carrithers","5.0 de 5 estrellas","","0",,"18 lb"
"R1BZS8UTTCQZZR","Dudleysmama","Great product","Revisado en los Estados Unidos el 26 de enero de 2026","Good for multi cat house","5.0 de 5 estrellas","","0",,"18 lb"
"R2FFRSGM7QRB3O","Loveyoki","I've always liked this brand of cat litter; it's great at controlling odor and clumping, and it produces very little dust. It would be even better if the granules were a little larger, as that would reduce the litter mess throughout the house!","Revisado en los Estados Unidos el 25 de enero de 2026","I will continue to use it.","4.0 de 5 estrellas","","0",,
"R1EA23YTPLM5XP","DZ","Like this litter. Unfortunately I am worn out from normal heavy cat litter and have switched to something more lightweight. Clumps well. Doesn't stick to bottom. Smells nice.","Revisado en los Estados Unidos el 24 de enero de 2026","Clumps nicely","5.0 de 5 estrellas","","0",,"18 lb"
"R20O11H3AJ9PUR","Mohsin","My cats didn't like this litter at all. It has a sand like texture","Revisado en los Estados Unidos el 24 de enero de 2026","Sand like texture","1.0 de 5 estrellas","","0",,
"R17LCS4JNBPIUO","kathy","Least tracking litter I’ve found. I have 4 cats. Tidy cat masks the smell better. But this product is way less tracking. Whaddya do?","Revisado en los Estados Unidos el 22 de enero de 2026","Very little tracking","4.0 de 5 estrellas","","0",,"18 lb"
"RNP0RA78VHPMY","Rachel Harrison","This Arm & Hammer clumping liter does help to keep our liter box clean . I just don’t like how heavy the box is . The dust level isn’t bad and it does minimizes odor. All in all it works well .","Revisado en los Estados Unidos el 22 de enero de 2026","Clumping liter works as it says","4.0 de 5 estrellas","","0",,"18 lb"
"RY81AMVZ2UVJS","Lauren Poulson","Started to smell after literally a week. Very disappointing","Revisado en los Estados Unidos el 22 de enero de 2026","Smells quickly","1.0 de 5 estrellas","","0",,"18 lb"
"RKBSGJEMELYR3","iulia","Arm & Hammer Slide definitely does what it promises when it comes to clumping. The clumps form quickly and hold together very well, which makes scooping and cleaning easy, especially if you use an automatic litter box.

Unfortunately, the biggest downside for me is how badly this litter sticks to my cat’s paws. The texture is very fine and sandy, and once it gets even slightly damp, it clings to my cat’s paws. This causes the litter to be tracked all over my house, including furniture and, worst of all, my bed and bed sheets. The clay itself leaves visible marks and smudges on my bedding, which is extremely frustrating and unhygienic.

Because of the constant mess and cleanup, I won’t be repurchasing this litter, despite its excellent clumping performance. If tracking and cleanliness are important to you, this may not be the best option.","Revisado en los Estados Unidos el 22 de enero de 2026","Sandy texture Sticks to cat’s paws","2.0 de 5 estrellas","","0",,
"RZ4FCLCZWTASH","Louise-Marie Pesant","Évite odeur","Revisado en Canadá el 21 de enero de 2026","Qualité","5.0 de 5 estrellas","","0",,"18 lb"
"R2TM6BXDW0JDXD","MRS K","Have 3 cats, this litter works amazingly well. No smell, easy clean","Revisado en los Estados Unidos el 21 de enero de 2026","Amazing with 3 cats, no smell","5.0 de 5 estrellas","","0",,"18 lb"
"R34XVF1LFZ1M25","Debra Anderson","I researched clumping, durability and which litter works best. This litter is amazing! It clumps well, it’s lightweight and because you don’t have to change litter as often, you end up saving money. Oh, there is no cat smell! That’s really important to me and this outshined all the other litters I tried. My cat actually prefers this one! Weird having a cat that lets you know its preference, but it’s true.","Revisado en los Estados Unidos el 20 de enero de 2026","Great litter! No smells","5.0 de 5 estrellas","","0",,
"R8AJ8C3VANS2O","deema","Oh my God. This was the BEST cat litter I have ever used for my two cats. I’ve tried soooo many different ones including Dr Elsey, target brand, the petco brand, worlds best cat litter, corn litter, okocat, etc. But all of them sucked at either odor control or clumping. I’d find that they crumble when I scoop or become gummy and a squishy mess especially when they pee close to the pan. This litter is incredible, I was hesitant about the fact that it was scented but the scent is very mild and has a fresh citrusy smell, not overpowering at all for me or my cats and not dusty at all. This is soooo worth the money, I’m so happy I found this cat litter and I wish I tried it sooner!! It’s so easy to clean my cat litter now","Revisado en los Estados Unidos el 20 de enero de 2026","BEST LITTER EVER","5.0 de 5 estrellas","","0",,"18 lb"
"R2ZY78E4Q46DWH","Gillian Colley","My standard litter for both my automatic litter and my box litter.","Revisado en los Estados Unidos el 20 de enero de 2026","Very absorbent","5.0 de 5 estrellas","","0",,"18 lb"
"R1URNMSQFOBJES","Sarah","👎🏻 Nope, this ain’t it guys. Fresh Step is where it’s at if you don’t want to smell straight turds all day 🤷🏻‍♀️","Revisado en los Estados Unidos el 19 de enero de 2026","Hard pass","1.0 de 5 estrellas","","0",,
"RLSGHZXUXQ13S","Katy Gillespie","Sand instead of clay is good I don't understand why the manufacturer think they need to add artificial ""scent"". I have two extra large litter boxes for my 6 kitties. After they are cleaned, I don't want any smell! i walk in and can constantly smell the ""scent"". So I definitely don't recommend this if you don't want to smell your clean litter boxes. I'm going back to Dr Elseys.","Revisado en los Estados Unidos el 18 de enero de 2026","Smell","2.0 de 5 estrellas","","0",,
"R3CEDB750GO4JD","marty","Does the job for most part but noticed a review here that matched my issue, cat had swelling/infection on his eye and only thing changed was the litter. Always used tidy cats thought to give this a try. Also, 2nd cat had so much stuck between his paws. Did not notice any foul smell like some people have claimed.","Revisado en los Estados Unidos el 18 de enero de 2026","Good value, just doesn't suit my cat's needs","3.0 de 5 estrellas","","0",,"18 lb"
"RQ533LYWM79XR","Williams","This litter does not reduce smell, and it's not as easy to clean as advertised. I bought it once, and I hated it, but my husband saw I'd bought it, so he reordered it. Then my kids did the same thing. So this isn't the first time we've used this, but it will be the last, as we've all learned our lesson.","Revisado en los Estados Unidos el 17 de enero de 2026","Worst litter, ever","1.0 de 5 estrellas","","0",,"18 lb"
"R1RFXAMU2C9TUO","Clayton","Makes cleaning the litterbox easier.

It works great in the litter robot as well.","Revisado en los Estados Unidos el 17 de enero de 2026","It really slides","5.0 de 5 estrellas","","0",,"18 lb"
"R23VOBT1UIB65W","Kathy Roberts","This is the best litter we have found. I have a female cat that likes to pee standing up, I tried different litter boxes and litter. The auto litter boxes were useless, I finally found a tall sided stainless steel box and this litter. No more pee mess on floor. My girl loves it!","Revisado en los Estados Unidos el 16 de enero de 2026","Best Litter Found","5.0 de 5 estrellas","","0",,"18 lb"
"R1DQH33WYYFC8W","ASHALEY C BLAND","Does not help eliminate the smell at all. It does decent in the robot litter box but it really does nothing for smells.","Revisado en los Estados Unidos el 16 de enero de 2026","Does not eliminate any smells","1.0 de 5 estrellas","","0",,"18 lb"
"R1HJHZMZ8VCB9C","Bonnie Miller","Only brand I'll use","Revisado en los Estados Unidos el 15 de enero de 2026","Crump Great and no smell","5.0 de 5 estrellas","","0",,
"R2FFKDMWJGCFNO","HandyMan4Le$$","I haven't used other cat litter so I read other reviews and tried this. Good decision! It clumps and is easy to clean out the box. Our outdoor cat went right to it almost immediately and we never could smell anything after he went. Would highly recommend.","Revisado en los Estados Unidos el 15 de enero de 2026","Great product, no foul odors!","5.0 de 5 estrellas","","0",,"18 lb"
